GeneSymbol	ensembl_id	pval	adj_pval	logFC	direction
DR1		0.000497081902248336	0.0381818380812461	-0.114415587948065	DOWN
GPR160		1.00325113810399e-05	0.0100419924640048	-0.114698644869638	DOWN
UTX		2.52596757093763e-05	0.0130966560923172	-0.11563269050469	DOWN
ABI1		0.000734338829516374	0.0456424029521523	-0.117395867949677	DOWN
HS.538259		0.000193635593722848	0.028398489155146	-0.118250463246259	DOWN
DIP2B		0.000607966581683942	0.0416024955229512	-0.120019742281901	DOWN
LYST		0.000244492959069531	0.0306594170673191	-0.12046972431999	DOWN
CNIH		0.000180095519744114	0.0275883824308015	-0.121145056764625	DOWN
STAG2		0.000102331701954531	0.0228013637718687	-0.122463927859505	DOWN
CHMP2B		0.000164045859134328	0.0267728030444705	-0.122840580779815	DOWN
CDKN1B		0.00073587298624	0.0456424029521523	-0.124338240182553	DOWN
RY1		7.21902473604674e-05	0.0193955955243595	-0.124417651202597	DOWN
RNGTT		0.000268283808355285	0.0314934339803123	-0.12553012860352	DOWN
HIGD1A		0.000454696842478987	0.0366822426975185	-0.126443519632611	DOWN
LOC645058		0.000386726840217099	0.034988397111051	-0.128202918453676	DOWN
NAB1		3.46546497033636e-05	0.0153167870598752	-0.128442023148472	DOWN
C4ORF18		0.000892170815703095	0.0488898726873397	-0.131493529072097	DOWN
SLC35A5		0.000212452211078176	0.0287949941510234	-0.131994375700925	DOWN
C18ORF25		0.000380244622671544	0.0348709241086235	-0.132114042004291	DOWN
SHOC2		4.25170366130129e-06	0.00961837453217584	-0.132143291520017	DOWN
RCBTB2		0.000733274337126129	0.0456424029521523	-0.132429071843905	DOWN
RHOT1		5.63967858442268e-06	0.00961837453217584	-0.132686203432765	DOWN
ZSWIM6		0.000390512589250276	0.0351209684015692	-0.132901555359465	DOWN
LOC644935		0.000637296096343223	0.0424710568494445	-0.133104578702532	DOWN
TMED10P		0.00070794995802364	0.0454453305197033	-0.133363647405082	DOWN
HS.556018		0.000848070119578045	0.0475707720726388	-0.136410816019278	DOWN
LRRK2		0.000125652535479153	0.0247278686792222	-0.136465324509982	DOWN
PPP1CB		0.000563228192245244	0.040279032602451	-0.137899846671493	DOWN
UBLCP1		0.000190574003872145	0.028398489155146	-0.137940819146973	DOWN
CPNE3		0.000274398540106299	0.0320262296095494	-0.138221686227689	DOWN
FAM116A		0.000201628876347566	0.0284613410220247	-0.138858489943589	DOWN
LOC646630		0.00053567119412772	0.0392451931110801	-0.13950249105701	DOWN
GPR65		0.00014775461453723	0.0267289287280999	-0.139826846357574	DOWN
HSDL2		5.3914388558156e-05	0.0177266564623956	-0.140112918970249	DOWN
ACSL4		1.43887949342377e-05	0.0108167434705261	-0.140220029534824	DOWN
GNAI3		0.000285391686643753	0.0323170929623819	-0.142354529840915	DOWN
SLMAP		0.000730711764794031	0.0456424029521523	-0.143530487811656	DOWN
TLE4		8.33359758637982e-05	0.0205426071490849	-0.143620366006456	DOWN
PTPN12		0.00054638802707352	0.0394937469113382	-0.143736778067748	DOWN
