Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
regulation of epithelial cell proliferation (GO:0050678)	3/93	0.0223339993253141	0.34774952545787	3	0.032258064516129	TGFBR3;GPX1;RUNX3
transferrin transport (GO:0033572)	2/36	0.0225407159555733	0.34774952545787	2	0.0555555555555556	MCOLN1;ATP6V0C
proton transmembrane transport (GO:1902600)	2/37	0.023729600714418	0.34774952545787	2	0.0540540540540541	UCP2;ATP6V0C
phagosome maturation (GO:0090382)	2/37	0.023729600714418	0.34774952545787	2	0.0540540540540541	MCOLN1;ATP6V0C
protein monoubiquitination (GO:0006513)	2/39	0.0261827540936212	0.34774952545787	2	0.0512820512820513	UBE2O;ATXN7L3
nucleobase-containing compound catabolic process (GO:0034655)	2/41	0.0287339722083049	0.34774952545787	2	0.0487804878048781	SND1;SIDT2
regulation of release of cytochrome c from mitochondria (GO:0090199)	2/41	0.0287339722083049	0.34774952545787	2	0.0487804878048781	GPX1;BCL2L1
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	2/42	0.030045451468153	0.34774952545787	2	0.0476190476190476	GPX1;BCL2L1
protein processing (GO:0016485)	3/106	0.0312751864365191	0.34774952545787	3	0.0283018867924528	CLN3;FURIN;PCSK7
negative regulation of anion transmembrane transport (GO:1903960)	1/5	0.0318396013720166	0.34774952545787	1	0.2	SLC43A2
negative regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043371)	1/5	0.0318396013720166	0.34774952545787	1	0.2	RUNX3
receptor-mediated virion attachment to host cell (GO:0046813)	1/5	0.0318396013720166	0.34774952545787	1	0.2	CD81
regulation of caveolin-mediated endocytosis (GO:2001286)	1/5	0.0318396013720166	0.34774952545787	1	0.2	CLN3
regulation of cellular response to osmotic stress (GO:0106049)	1/5	0.0318396013720166	0.34774952545787	1	0.2	CLN3
cardiac muscle cell proliferation (GO:0060038)	1/5	0.0318396013720166	0.34774952545787	1	0.2	TGFBR3
negative regulation of transforming growth factor beta1 production (GO:0032911)	1/5	0.0318396013720166	0.34774952545787	1	0.2	FURIN
regulation of inflammatory response to wounding (GO:0106014)	1/5	0.0318396013720166	0.34774952545787	1	0.2	SIGLEC10
regulation of low-density lipoprotein particle receptor catabolic process (GO:0032803)	1/5	0.0318396013720166	0.34774952545787	1	0.2	FURIN
p38MAPK cascade (GO:0038066)	1/5	0.0318396013720166	0.34774952545787	1	0.2	MAP2K3
peripheral nervous system neuron differentiation (GO:0048934)	1/5	0.0318396013720166	0.34774952545787	1	0.2	RUNX3
positive regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000563)	1/5	0.0318396013720166	0.34774952545787	1	0.2	CD81
positive regulation of CD8-positive, alpha-beta T cell differentiation (GO:0043378)	1/5	0.0318396013720166	0.34774952545787	1	0.2	RUNX3
regulation of sodium:proton antiporter activity (GO:0032415)	1/5	0.0318396013720166	0.34774952545787	1	0.2	TESC
glycerol ether metabolic process (GO:0006662)	1/5	0.0318396013720166	0.34774952545787	1	0.2	TMEM86B
positive regulation of Golgi to plasma membrane protein transport (GO:0042998)	1/5	0.0318396013720166	0.34774952545787	1	0.2	CLN3
response to prostaglandin (GO:0034694)	1/5	0.0318396013720166	0.34774952545787	1	0.2	TGFBR3
positive regulation of protein catabolic process in the vacuole (GO:1904352)	1/5	0.0318396013720166	0.34774952545787	1	0.2	CD81
striated muscle cell proliferation (GO:0014855)	1/5	0.0318396013720166	0.34774952545787	1	0.2	TGFBR3
lysosomal protein catabolic process (GO:1905146)	1/5	0.0318396013720166	0.34774952545787	1	0.2	CLN3
positive thymic T cell selection (GO:0045059)	1/5	0.0318396013720166	0.34774952545787	1	0.2	ZAP70
lipid transport (GO:0006869)	3/109	0.033567963198878	0.34774952545787	3	0.0275229357798165	CLN3;OSBPL5;NME4
erythrocyte differentiation (GO:0030218)	2/46	0.035522252279032	0.34774952545787	2	0.0434782608695652	TGFBR3;IKZF1
neutrophil degranulation (GO:0043312)	7/481	0.0364807596544552	0.34774952545787	7	0.0145530145530146	CTSA;STK10;LAMP1;RHOG;TMC6;EEF2;ATP6V0C
cellular response to transforming growth factor beta stimulus (GO:0071560)	3/114	0.0375783753660384	0.34774952545787	3	0.0263157894736842	TGFBR3;ZYX;FURIN
neutrophil activation involved in immune response (GO:0002283)	7/485	0.0378790902642645	0.34774952545787	7	0.0144329896907217	CTSA;STK10;LAMP1;RHOG;TMC6;EEF2;ATP6V0C
regulation of glucokinase activity (GO:0033131)	1/6	0.0380857787516059	0.34774952545787	1	0.166666666666667	MIDN
cellular water homeostasis (GO:0009992)	1/6	0.0380857787516059	0.34774952545787	1	0.166666666666667	CLN3
peripheral nervous system neuron development (GO:0048935)	1/6	0.0380857787516059	0.34774952545787	1	0.166666666666667	RUNX3
regulation of protein depolymerization (GO:1901879)	1/6	0.0380857787516059	0.34774952545787	1	0.166666666666667	MAP1S
establishment of mitochondrion localization, microtubule-mediated (GO:0034643)	1/6	0.0380857787516059	0.34774952545787	1	0.166666666666667	MAP1S
regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell (GO:2001188)	1/6	0.0380857787516059	0.34774952545787	1	0.166666666666667	CD81
glycolipid transport (GO:0046836)	1/6	0.0380857787516059	0.34774952545787	1	0.166666666666667	CLN3
positive regulation of granulocyte differentiation (GO:0030854)	1/6	0.0380857787516059	0.34774952545787	1	0.166666666666667	TESC
positive regulation of hemoglobin biosynthetic process (GO:0046985)	1/6	0.0380857787516059	0.34774952545787	1	0.166666666666667	SLC25A37
response to gonadotropin (GO:0034698)	1/6	0.0380857787516059	0.34774952545787	1	0.166666666666667	TGFBR3
histamine metabolic process (GO:0001692)	1/6	0.0380857787516059	0.34774952545787	1	0.166666666666667	HDC
positive regulation of killing of cells of other organism (GO:0051712)	1/6	0.0380857787516059	0.34774952545787	1	0.166666666666667	PRF1
intracellular pH elevation (GO:0051454)	1/6	0.0380857787516059	0.34774952545787	1	0.166666666666667	CLN3
leucine transport (GO:0015820)	1/6	0.0380857787516059	0.34774952545787	1	0.166666666666667	SLC7A5
TORC2 signaling (GO:0038203)	1/6	0.0380857787516059	0.34774952545787	1	0.166666666666667	PRR5
ventricular compact myocardium morphogenesis (GO:0003223)	1/6	0.0380857787516059	0.34774952545787	1	0.166666666666667	TGFBR3
multinuclear osteoclast differentiation (GO:0072674)	1/6	0.0380857787516059	0.34774952545787	1	0.166666666666667	CD81
negative regulation of amino acid transport (GO:0051956)	1/6	0.0380857787516059	0.34774952545787	1	0.166666666666667	SLC43A2
neutrophil mediated immunity (GO:0002446)	7/488	0.0389507794080166	0.34774952545787	7	0.014344262295082	CTSA;STK10;LAMP1;RHOG;TMC6;EEF2;ATP6V0C
RNA catabolic process (GO:0006401)	2/49	0.0398626239122771	0.34774952545787	2	0.0408163265306122	SND1;SIDT2
amino acid transport (GO:0006865)	2/50	0.0413519534712599	0.34774952545787	2	0.04	SLC7A5;SLC43A2
iron ion transport (GO:0006826)	2/50	0.0413519534712599	0.34774952545787	2	0.04	MCOLN1;ATP6V0C
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	2/51	0.0428620031827925	0.34774952545787	2	0.0392156862745098	TMEM109;BCL2L1
purine-containing compound metabolic process (GO:0072521)	1/7	0.044291970472168	0.34774952545787	1	0.142857142857143	GUK1
regulation of CD8-positive, alpha-beta T cell differentiation (GO:0043376)	1/7	0.044291970472168	0.34774952545787	1	0.142857142857143	RUNX3
regulation of chromatin assembly or disassembly (GO:0001672)	1/7	0.044291970472168	0.34774952545787	1	0.142857142857143	MAP1S
negative regulation of protein sumoylation (GO:0033234)	1/7	0.044291970472168	0.34774952545787	1	0.142857142857143	GNL3L
regulation of hemoglobin biosynthetic process (GO:0046984)	1/7	0.044291970472168	0.34774952545787	1	0.142857142857143	SLC25A37
creatine metabolic process (GO:0006600)	1/7	0.044291970472168	0.34774952545787	1	0.142857142857143	SLC6A8
definitive hemopoiesis (GO:0060216)	1/7	0.044291970472168	0.34774952545787	1	0.142857142857143	TGFBR3
polyamine biosynthetic process (GO:0006596)	1/7	0.044291970472168	0.34774952545787	1	0.142857142857143	SMOX
positive regulation of B cell receptor signaling pathway (GO:0050861)	1/7	0.044291970472168	0.34774952545787	1	0.142857142857143	CD81
regulation of transforming growth factor beta1 production (GO:0032908)	1/7	0.044291970472168	0.34774952545787	1	0.142857142857143	FURIN
heart trabecula formation (GO:0060347)	1/7	0.044291970472168	0.34774952545787	1	0.142857142857143	TGFBR3
late nucleophagy (GO:0044805)	1/7	0.044291970472168	0.34774952545787	1	0.142857142857143	ATG9A
positive regulation of pinocytosis (GO:0048549)	1/7	0.044291970472168	0.34774952545787	1	0.142857142857143	CLN3
thyroid hormone transport (GO:0070327)	1/7	0.044291970472168	0.34774952545787	1	0.142857142857143	SLC7A5
miRNA catabolic process (GO:0010587)	1/7	0.044291970472168	0.34774952545787	1	0.142857142857143	SND1
protein catabolic process in the vacuole (GO:0007039)	1/7	0.044291970472168	0.34774952545787	1	0.142857142857143	CLN3
protein localization to endoplasmic reticulum exit site (GO:0070973)	1/7	0.044291970472168	0.34774952545787	1	0.142857142857143	SEC16A
positive regulation of protein localization to plasma membrane (GO:1903078)	2/52	0.0443924483952727	0.34774952545787	2	0.0384615384615385	CLN3;RHOG
cellular macromolecule catabolic process (GO:0044265)	2/53	0.0459429677254469	0.34774952545787	2	0.0377358490566038	SND1;SIDT2
defense response to symbiont (GO:0140546)	3/124	0.0462982283827864	0.34774952545787	3	0.0241935483870968	IRF3;PRF1;BCL2L1
regulation of megakaryocyte differentiation (GO:0045652)	2/54	0.0475132430229571	0.34774952545787	2	0.037037037037037	TESC;ITGA2B
negative regulation of inflammatory response (GO:0050728)	4/212	0.048601035428512	0.34774952545787	4	0.0188679245283019	VIPR1;SIGLEC10;GPBAR1;FURIN
aromatic compound biosynthetic process (GO:0019438)	1/8	0.0504584301157215	0.34774952545787	1	0.125	HDC
autophagosome-lysosome fusion (GO:0061909)	1/8	0.0504584301157215	0.34774952545787	1	0.125	CLN3
basic amino acid transport (GO:0015802)	1/8	0.0504584301157215	0.34774952545787	1	0.125	CLN3
regulation of chaperone-mediated autophagy (GO:1904714)	1/8	0.0504584301157215	0.34774952545787	1	0.125	CTSA
regulation of Golgi to plasma membrane protein transport (GO:0042996)	1/8	0.0504584301157215	0.34774952545787	1	0.125	CLN3
coronary vasculature morphogenesis (GO:0060977)	1/8	0.0504584301157215	0.34774952545787	1	0.125	TGFBR3
positive regulation of adaptive immune response (GO:0002821)	1/8	0.0504584301157215	0.34774952545787	1	0.125	CD81
positive regulation of Arp2/3 complex-mediated actin nucleation (GO:2000601)	1/8	0.0504584301157215	0.34774952545787	1	0.125	WASF2
histidine catabolic process (GO:0006548)	1/8	0.0504584301157215	0.34774952545787	1	0.125	HDC
histidine metabolic process (GO:0006547)	1/8	0.0504584301157215	0.34774952545787	1	0.125	HDC
positive regulation of T-helper 2 cell cytokine production (GO:2000553)	1/8	0.0504584301157215	0.34774952545787	1	0.125	CD81
water homeostasis (GO:0030104)	1/8	0.0504584301157215	0.34774952545787	1	0.125	CLN3
negative regulation by symbiont of host apoptotic process (GO:0033668)	1/8	0.0504584301157215	0.34774952545787	1	0.125	BCL2L1
negative regulation of alpha-beta T cell differentiation (GO:0046639)	1/8	0.0504584301157215	0.34774952545787	1	0.125	RUNX3
extracellular structure organization (GO:0043062)	4/216	0.0514041841240985	0.34774952545787	4	0.0185185185185185	SPOCK2;ITGA2B;BSG;FURIN
external encapsulating structure organization (GO:0045229)	4/217	0.0521185903383803	0.34774952545787	4	0.0184331797235023	SPOCK2;ITGA2B;BSG;FURIN
carboxylic acid transport (GO:0046942)	2/57	0.0523394713524434	0.34774952545787	2	0.0350877192982456	SLC7A5;CLN3
defense response to virus (GO:0051607)	3/133	0.0549235628717745	0.34774952545787	3	0.0225563909774436	IRF3;PRF1;BCL2L1
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	3/133	0.0549235628717745	0.34774952545787	3	0.0225563909774436	TGFBR3;ZYX;FURIN
negative regulation of bone resorption (GO:0045779)	1/9	0.0565854097761988	0.34774952545787	1	0.111111111111111	GPR137
associative learning (GO:0008306)	1/9	0.0565854097761988	0.34774952545787	1	0.111111111111111	CLN3
regulation of mammary gland epithelial cell proliferation (GO:0033599)	1/9	0.0565854097761988	0.34774952545787	1	0.111111111111111	GPX1
oligosaccharide catabolic process (GO:0009313)	1/9	0.0565854097761988	0.34774952545787	1	0.111111111111111	MAN2C1
regulation of pinocytosis (GO:0048548)	1/9	0.0565854097761988	0.34774952545787	1	0.111111111111111	CLN3
positive regulation of CD8-positive, alpha-beta T cell activation (GO:2001187)	1/9	0.0565854097761988	0.34774952545787	1	0.111111111111111	RUNX3
positive regulation of chromatin binding (GO:0035563)	1/9	0.0565854097761988	0.34774952545787	1	0.111111111111111	MED25
glycerolipid biosynthetic process (GO:0045017)	1/9	0.0565854097761988	0.34774952545787	1	0.111111111111111	CLN3
histone arginine methylation (GO:0034969)	1/9	0.0565854097761988	0.34774952545787	1	0.111111111111111	CARM1
hormone transport (GO:0009914)	1/9	0.0565854097761988	0.34774952545787	1	0.111111111111111	SLC7A5
positive regulation of megakaryocyte differentiation (GO:0045654)	1/9	0.0565854097761988	0.34774952545787	1	0.111111111111111	TESC
lysosomal lumen acidification (GO:0007042)	1/9	0.0565854097761988	0.34774952545787	1	0.111111111111111	CLN3
negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	3/136	0.0579579224637738	0.34774952545787	3	0.0220588235294118	VIPR1;GPBAR1;FURIN
regulation of DNA-templated transcription, initiation (GO:2000142)	2/61	0.0590322809341659	0.34774952545787	2	0.0327868852459016	MED25;MED16
negative regulation of cellular protein catabolic process (GO:1903363)	1/10	0.0626731600524218	0.34774952545787	1	0.1	FURIN
cellular biogenic amine catabolic process (GO:0042402)	1/10	0.0626731600524218	0.34774952545787	1	0.1	SMOX
regulation of granulocyte differentiation (GO:0030852)	1/10	0.0626731600524218	0.34774952545787	1	0.1	TESC
negative regulation of transforming growth factor beta production (GO:0071635)	1/10	0.0626731600524218	0.34774952545787	1	0.1	FURIN
regulation of macrophage migration (GO:1905521)	1/10	0.0626731600524218	0.34774952545787	1	0.1	CD81
nucleic acid transport (GO:0050657)	1/10	0.0626731600524218	0.34774952545787	1	0.1	SIDT2
cytoplasmic pattern recognition receptor signaling pathway in response to virus (GO:0039528)	1/10	0.0626731600524218	0.34774952545787	1	0.1	IRF3
nucleoside metabolic process (GO:0009116)	1/10	0.0626731600524218	0.34774952545787	1	0.1	NME4
defense response to tumor cell (GO:0002357)	1/10	0.0626731600524218	0.34774952545787	1	0.1	PRF1
regulation of neutrophil migration (GO:1902622)	1/10	0.0626731600524218	0.34774952545787	1	0.1	RHOG
phagosome-lysosome fusion (GO:0090385)	1/10	0.0626731600524218	0.34774952545787	1	0.1	CLN3
immunoglobulin mediated immune response (GO:0016064)	1/10	0.0626731600524218	0.34774952545787	1	0.1	CD81
ionotropic glutamate receptor signaling pathway (GO:0035235)	1/10	0.0626731600524218	0.34774952545787	1	0.1	CLN3
iron ion transmembrane transport (GO:0034755)	1/10	0.0626731600524218	0.34774952545787	1	0.1	SLC25A37
UV protection (GO:0009650)	1/10	0.0626731600524218	0.34774952545787	1	0.1	GPX1
regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)	2/64	0.0642348443628037	0.34774952545787	2	0.03125	MED25;MED16
nitrogen compound transport (GO:0071705)	3/143	0.0653392451774953	0.34774952545787	3	0.020979020979021	SLC7A5;SLC6A8;SLC43A2
cellular component disassembly (GO:0022411)	2/66	0.0677860107460834	0.34774952545787	2	0.0303030303030303	BSG;FURIN
extracellular matrix disassembly (GO:0022617)	2/66	0.0677860107460834	0.34774952545787	2	0.0303030303030303	BSG;FURIN
protein localization to phagophore assembly site (GO:0034497)	1/11	0.06872193003096	0.34774952545787	1	0.0909090909090909	ATG9A
negative regulation of bone remodeling (GO:0046851)	1/11	0.06872193003096	0.34774952545787	1	0.0909090909090909	GPR137
regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000561)	1/11	0.06872193003096	0.34774952545787	1	0.0909090909090909	CD81
negative regulation of sprouting angiogenesis (GO:1903671)	1/11	0.06872193003096	0.34774952545787	1	0.0909090909090909	E2F2
regulation of lymphocyte migration (GO:2000401)	1/11	0.06872193003096	0.34774952545787	1	0.0909090909090909	STK10
regulation of microtubule-based movement (GO:0060632)	1/11	0.06872193003096	0.34774952545787	1	0.0909090909090909	LAMP1
positive regulation of actin nucleation (GO:0051127)	1/11	0.06872193003096	0.34774952545787	1	0.0909090909090909	WASF2
regulation of T-helper 2 cell cytokine production (GO:2000551)	1/11	0.06872193003096	0.34774952545787	1	0.0909090909090909	CD81
response to prostaglandin E (GO:0034695)	1/11	0.06872193003096	0.34774952545787	1	0.0909090909090909	TGFBR3
humoral immune response mediated by circulating immunoglobulin (GO:0002455)	1/11	0.06872193003096	0.34774952545787	1	0.0909090909090909	CD81
signal peptide processing (GO:0006465)	1/11	0.06872193003096	0.34774952545787	1	0.0909090909090909	FURIN
anion transmembrane transport (GO:0098656)	2/67	0.0695855870024666	0.35001133582079	2	0.0298507462686567	SLC7A5;SLC6A8
interferon-gamma-mediated signaling pathway (GO:0060333)	2/68	0.0714007901878282	0.351705850847215	2	0.0294117647058824	IRF3;TRIM26
regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043370)	1/12	0.074731967228909	0.351705850847215	1	0.0833333333333333	RUNX3
regulation of chromatin binding (GO:0035561)	1/12	0.074731967228909	0.351705850847215	1	0.0833333333333333	MED25
phagolysosome assembly (GO:0001845)	1/12	0.074731967228909	0.351705850847215	1	0.0833333333333333	CLN3
positive regulation of protein localization to chromosome, telomeric region (GO:1904816)	1/12	0.074731967228909	0.351705850847215	1	0.0833333333333333	GNL3L
regulation of endopeptidase activity (GO:0052548)	2/71	0.0769374477360978	0.351705850847215	2	0.028169014084507	SPOCK2;FURIN
negative regulation of epithelial cell proliferation (GO:0050680)	2/72	0.0788124590249506	0.351705850847215	2	0.0277777777777778	TGFBR3;RUNX3
positive regulation of transcription, DNA-templated (GO:0045893)	12/1183	0.0800648367596761	0.351705850847215	12	0.0101437024513948	MAP2K3;MED25;NFIX;IRF3;CD81;TESC;RHOG;E2F2;MED16;ATXN7L3;RUNX3;MLLT6
endoplasmic reticulum organization (GO:0007029)	2/73	0.0807017613537191	0.351705850847215	2	0.0273972602739726	GAK;SEC16A
negative regulation of CD4-positive, alpha-beta T cell activation (GO:2000515)	1/13	0.0807035176543199	0.351705850847215	1	0.0769230769230769	RUNX3
purine nucleotide catabolic process (GO:0006195)	1/13	0.0807035176543199	0.351705850847215	1	0.0769230769230769	GPX1
purine-containing compound catabolic process (GO:0072523)	1/13	0.0807035176543199	0.351705850847215	1	0.0769230769230769	GPX1
regulation of autophagosome maturation (GO:1901096)	1/13	0.0807035176543199	0.351705850847215	1	0.0769230769230769	CLN3
negative regulation of hippo signaling (GO:0035331)	1/13	0.0807035176543199	0.351705850847215	1	0.0769230769230769	MAP2K3
negative regulation of viral release from host cell (GO:1902187)	1/13	0.0807035176543199	0.351705850847215	1	0.0769230769230769	TRIM26
regulation of lysosomal lumen pH (GO:0035751)	1/13	0.0807035176543199	0.351705850847215	1	0.0769230769230769	CLN3
pathway-restricted SMAD protein phosphorylation (GO:0060389)	1/13	0.0807035176543199	0.351705850847215	1	0.0769230769230769	TGFBR3
DNA replication-independent nucleosome organization (GO:0034724)	1/13	0.0807035176543199	0.351705850847215	1	0.0769230769230769	CABIN1
polyamine metabolic process (GO:0006595)	1/13	0.0807035176543199	0.351705850847215	1	0.0769230769230769	SMOX
regulation of short-term neuronal synaptic plasticity (GO:0048172)	1/13	0.0807035176543199	0.351705850847215	1	0.0769230769230769	CLN3
positive regulation of CD4-positive, alpha-beta T cell activation (GO:2000516)	1/13	0.0807035176543199	0.351705850847215	1	0.0769230769230769	CD81
mitochondrion transport along microtubule (GO:0047497)	1/13	0.0807035176543199	0.351705850847215	1	0.0769230769230769	MAP1S
integrin-mediated signaling pathway (GO:0007229)	2/75	0.0845222061316064	0.351705850847215	2	0.0266666666666667	ITGA2B;ZYX
positive regulation of T cell activation (GO:0050870)	2/75	0.0845222061316064	0.351705850847215	2	0.0266666666666667	ZAP70;CD81
establishment of protein localization to organelle (GO:0072594)	2/76	0.086452838827906	0.351705850847215	2	0.0263157894736842	LAMP1;FAM53B
protein localization to vacuole (GO:0072665)	1/14	0.0866368257895979	0.351705850847215	1	0.0714285714285714	CD81
amyloid precursor protein catabolic process (GO:0042987)	1/14	0.0866368257895979	0.351705850847215	1	0.0714285714285714	CLN3
cellular response to low-density lipoprotein particle stimulus (GO:0071404)	1/14	0.0866368257895979	0.351705850847215	1	0.0714285714285714	CD81
neuromuscular process controlling balance (GO:0050885)	1/14	0.0866368257895979	0.351705850847215	1	0.0714285714285714	CLN3
regulation of lipase activity (GO:0060191)	1/14	0.0866368257895979	0.351705850847215	1	0.0714285714285714	FURIN
positive regulation of alpha-beta T cell differentiation (GO:0046638)	1/14	0.0866368257895979	0.351705850847215	1	0.0714285714285714	RUNX3
ether lipid metabolic process (GO:0046485)	1/14	0.0866368257895979	0.351705850847215	1	0.0714285714285714	TMEM86B
positive regulation of cardiac muscle cell proliferation (GO:0060045)	1/14	0.0866368257895979	0.351705850847215	1	0.0714285714285714	TGFBR3
heart process (GO:0003015)	1/14	0.0866368257895979	0.351705850847215	1	0.0714285714285714	GPX1
positive regulation of leukocyte degranulation (GO:0043302)	1/14	0.0866368257895979	0.351705850847215	1	0.0714285714285714	LAMP1
secondary palate development (GO:0062009)	1/14	0.0866368257895979	0.351705850847215	1	0.0714285714285714	TGFBR3
positive regulation of sodium ion transmembrane transporter activity (GO:2000651)	1/14	0.0866368257895979	0.351705850847215	1	0.0714285714285714	TESC
positive regulation of T cell receptor signaling pathway (GO:0050862)	1/14	0.0866368257895979	0.351705850847215	1	0.0714285714285714	CD81
positive regulation of type 2 immune response (GO:0002830)	1/14	0.0866368257895979	0.351705850847215	1	0.0714285714285714	CD81
negative regulation of apoptotic signaling pathway (GO:2001234)	2/78	0.0903536703310484	0.351705850847215	2	0.0256410256410256	GPX1;BCL2L1
negative regulation of cellular component movement (GO:0051271)	1/15	0.0925321345681363	0.351705850847215	1	0.0666666666666667	TGFBR3
negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236)	1/15	0.0925321345681363	0.351705850847215	1	0.0666666666666667	BCL2L1
contractile actin filament bundle assembly (GO:0030038)	1/15	0.0925321345681363	0.351705850847215	1	0.0666666666666667	ZYX
electron transport chain (GO:0022900)	1/15	0.0925321345681363	0.351705850847215	1	0.0666666666666667	POR
engulfment of apoptotic cell (GO:0043652)	1/15	0.0925321345681363	0.351705850847215	1	0.0666666666666667	RHOG
positive regulation of cell killing (GO:0031343)	1/15	0.0925321345681363	0.351705850847215	1	0.0666666666666667	PRF1
regulation of synaptic transmission, GABAergic (GO:0032228)	1/15	0.0925321345681363	0.351705850847215	1	0.0666666666666667	CLN3
heterocycle biosynthetic process (GO:0018130)	1/15	0.0925321345681363	0.351705850847215	1	0.0666666666666667	HDC
positive regulation of membrane protein ectodomain proteolysis (GO:0051044)	1/15	0.0925321345681363	0.351705850847215	1	0.0666666666666667	FURIN
positive regulation of natural killer cell activation (GO:0032816)	1/15	0.0925321345681363	0.351705850847215	1	0.0666666666666667	LAMP1
lipoxygenase pathway (GO:0019372)	1/15	0.0925321345681363	0.351705850847215	1	0.0666666666666667	GPX1
stress fiber assembly (GO:0043149)	1/15	0.0925321345681363	0.351705850847215	1	0.0666666666666667	ZYX
membrane raft organization (GO:0031579)	1/15	0.0925321345681363	0.351705850847215	1	0.0666666666666667	CLN3
myoblast fusion (GO:0007520)	1/15	0.0925321345681363	0.351705850847215	1	0.0666666666666667	CD81
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	2/80	0.0943056145802075	0.355231911423203	2	0.025	GPX1;BCL2L1
glycerophospholipid metabolic process (GO:0006650)	2/80	0.0943056145802075	0.355231911423203	2	0.025	CLN3;PIGQ
autophagy of nucleus (GO:0044804)	1/16	0.0983896854030089	0.35778067419276	1	0.0625	ATG9A
regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902229)	1/16	0.0983896854030089	0.35778067419276	1	0.0625	BCL2L1
nucleotide catabolic process (GO:0009166)	1/16	0.0983896854030089	0.35778067419276	1	0.0625	GPX1
dendrite self-avoidance (GO:0070593)	1/16	0.0983896854030089	0.35778067419276	1	0.0625	BSG
positive regulation of alpha-beta T cell proliferation (GO:0046641)	1/16	0.0983896854030089	0.35778067419276	1	0.0625	CD81
positive regulation of TORC1 signaling (GO:1904263)	1/16	0.0983896854030089	0.35778067419276	1	0.0625	GPR137
motor neuron axon guidance (GO:0008045)	1/16	0.0983896854030089	0.35778067419276	1	0.0625	RHOG
protein localization to endoplasmic reticulum (GO:0070972)	1/16	0.0983896854030089	0.35778067419276	1	0.0625	SEC16A
peptide metabolic process (GO:0006518)	2/83	0.100325146913918	0.358323183014647	2	0.0240963855421687	GPX1;FURIN
inorganic cation transmembrane transport (GO:0098662)	4/274	0.101537420828657	0.358323183014647	4	0.0145985401459854	SLC6A8;UCP2;MCOLN1;ATP6V0C
lymphocyte differentiation (GO:0030098)	2/84	0.102355144223058	0.358323183014647	2	0.0238095238095238	ZAP70;IKZF1
negative regulation of execution phase of apoptosis (GO:1900118)	1/17	0.104209718217432	0.358323183014647	1	0.0588235294117647	BCL2L1
regulation of Arp2/3 complex-mediated actin nucleation (GO:0034315)	1/17	0.104209718217432	0.358323183014647	1	0.0588235294117647	WASF2
negative regulation of insulin secretion (GO:0046676)	1/17	0.104209718217432	0.358323183014647	1	0.0588235294117647	MIDN
cellular response to gamma radiation (GO:0071480)	1/17	0.104209718217432	0.358323183014647	1	0.0588235294117647	TMEM109
negative regulation of viral entry into host cell (GO:0046597)	1/17	0.104209718217432	0.358323183014647	1	0.0588235294117647	TRIM26
positive regulation of cardiac muscle tissue growth (GO:0055023)	1/17	0.104209718217432	0.358323183014647	1	0.0588235294117647	TGFBR3
modified amino acid transport (GO:0072337)	1/17	0.104209718217432	0.358323183014647	1	0.0588235294117647	SLC6A8
preassembly of GPI anchor in ER membrane (GO:0016254)	1/17	0.104209718217432	0.358323183014647	1	0.0588235294117647	PIGQ
muscle tissue morphogenesis (GO:0060415)	1/17	0.104209718217432	0.358323183014647	1	0.0588235294117647	TGFBR3
negative regulation of immune response (GO:0050777)	3/178	0.108074069820414	0.358323183014647	3	0.0168539325842697	VIPR1;GPBAR1;FURIN
protein stabilization (GO:0050821)	3/179	0.109425102362524	0.358323183014647	3	0.0167597765363128	LAMP1;SEC16A;TESC
negative regulation of cation transmembrane transport (GO:1904063)	1/18	0.109992471417983	0.358323183014647	1	0.0555555555555556	SLC43A2
amyloid precursor protein metabolic process (GO:0042982)	1/18	0.109992471417983	0.358323183014647	1	0.0555555555555556	CLN3
negative regulation of fibroblast proliferation (GO:0048147)	1/18	0.109992471417983	0.358323183014647	1	0.0555555555555556	MED25
regulation of catabolic process (GO:0009894)	1/18	0.109992471417983	0.358323183014647	1	0.0555555555555556	FURIN
carbohydrate derivative transport (GO:1901264)	1/18	0.109992471417983	0.358323183014647	1	0.0555555555555556	CLN3
negative regulation of peptide hormone secretion (GO:0090278)	1/18	0.109992471417983	0.358323183014647	1	0.0555555555555556	MIDN
cellular response to pH (GO:0071467)	1/18	0.109992471417983	0.358323183014647	1	0.0555555555555556	MCOLN1
regulation of protein sumoylation (GO:0033233)	1/18	0.109992471417983	0.358323183014647	1	0.0555555555555556	GNL3L
