GeneSymbol	ensembl_id	pval	adj_pval	logFC	direction
DENND3		1.3220327452406e-05	0.000321400584710836	0.196620602608808	UP
RAB40C		3.34614573422786e-07	1.49596567365521e-05	0.196527078934279	UP
TMEM175		3.44382630073498e-09	2.98549842103266e-07	0.196421851588909	UP
CORO7		4.27186915468581e-06	0.000124782084809842	0.19570879167442	UP
KIAA1754		9.08661618198109e-06	0.000234210572545308	0.195606851793769	UP
PFKFB4		4.50772364604863e-05	0.00089296647480615	0.195291399388827	UP
MAP3K11		3.05083840627939e-06	9.40041763105128e-05	0.195078992815239	UP
SNRP70		8.93705557105648e-08	4.76189634883901e-06	0.194999867307194	UP
SKIV2L		6.83575429244163e-09	5.42055210230938e-07	0.194941773676305	UP
SELL		0.000311873156168358	0.00448209603595687	0.194214769682436	UP
SNX27		1.39402961691222e-07	6.98595399657441e-06	0.194102386084497	UP
NINJ2		0.00442164176169019	0.0378811196494849	0.193754991425552	UP
ULK1		1.33139123683597e-06	4.71690396009654e-05	0.193711108467367	UP
HSPA6		4.11495066184114e-05	0.000832281956443353	0.19366393616488	UP
IGF2R		0.000410823369277035	0.00561060041819157	0.193626555980796	UP
INPPL1		1.72958169046601e-06	5.86556628385588e-05	0.193431676642374	UP
CD14		3.02560130756627e-05	0.00064129903186552	0.193302491365522	UP
LEPROT		1.49891260632995e-06	5.19436796648608e-05	0.193292926774774	UP
ZNF467		0.000203324988802284	0.00313248287034193	0.19311077598166	UP
CUTL1		5.26760272213144e-07	2.17680955672024e-05	0.192803135402631	UP
TLN1		0.000148463443191609	0.00242589266175089	0.192536548632717	UP
CKAP4		4.49070070799356e-05	0.000890248395501576	0.192391398892829	UP
ARHGAP9		1.29132649407528e-07	6.55658260014379e-06	0.192252971944722	UP
LOC284757		3.93619431652293e-05	0.000802144633165341	0.192214779282667	UP
EHD1		4.61034303138272e-07	1.94217903857984e-05	0.192064543862182	UP
ITGAL		2.8518409582496e-05	0.000611196216815321	0.191003158559775	UP
KIR2DL3		0.00576383695108166	0.046736483620485	0.190981104067882	UP
CD93		0.000630161979563572	0.00791696045247598	0.190785689747351	UP
FTHL7		3.37812800259788e-08	2.06994793359185e-06	0.189569258631117	UP
PHKA2		8.48711269395096e-06	0.000221511176516565	0.189505358809717	UP
MYADM		0.000794676037409122	0.00954779886122431	0.189380183536402	UP
STAT6		1.571370478327e-05	0.00036936111130056	0.189061961673817	UP
PPTC7		2.96406144080748e-07	1.36139796432045e-05	0.188912870649336	UP
TMEM184B		3.49750091965162e-08	2.13358288348002e-06	0.18888536065605	UP
LOC728653		2.25816104487715e-07	1.0737615508101e-05	0.188617816900893	UP
THBS1		6.71329159867313e-08	3.76462515043136e-06	0.188149533886889	UP
LOC399744		0.000713207068284862	0.008732826983336	0.18773462438118	UP
RGL2		9.16731943566638e-10	9.54286097702708e-08	0.187539359665848	UP
ACADVL		4.85637140691325e-10	5.64364782335293e-08	0.187439479037369	UP
CDK5RAP3		1.07629475732673e-07	5.54837150139309e-06	0.186498682467462	UP
LOC388969		1.95101191405114e-07	9.37633372811637e-06	0.186325089892923	UP
SERTAD1		1.37362261789022e-07	6.90937302256309e-06	0.186275940989907	UP
MKNK2		4.17809680960446e-06	0.000122707699437632	0.186152869445447	UP
ARID3A		0.000124989018298356	0.00211142163054009	0.18589975033928	UP
NLRP12		3.29347730337961e-05	0.000689941270990037	0.185757292688532	UP
CEBPD		3.36551751557879e-05	0.0007028483170993	0.184804455835495	UP
NOTCH1		3.3194367943123e-05	0.000694839560647935	0.184620999353047	UP
ZYG11B		1.92967201044038e-05	0.000439037021717158	0.184597474205452	UP
PLOD1		4.94229790324548e-06	0.000140706751604437	0.183732355040339	UP
FAM46A		2.53607029586929e-06	8.06308859044009e-05	0.183581459767131	UP
FLOT2		8.56655161503928e-06	0.000223012491009418	0.183030049512135	UP
HSPA1B		0.000334673761058105	0.0047490206694145	0.181742451446402	UP
SLC9A1		1.0759562390347e-05	0.000269338896918271	0.181590152893158	UP
REM2		6.99640131694188e-06	0.00018862997590607	0.181439074592792	UP
TKT		2.80535115963993e-05	0.000602669901315156	0.181364430107617	UP
GNS		7.05340817193487e-06	0.000189598143293655	0.181348989327869	UP
LYL1		0.00154523043435601	0.0164213471583258	0.18085023219912	UP
SEC61A1		5.77788223666331e-07	2.34251854109292e-05	0.180781917673276	UP
FRAT1		6.02265408662638e-06	0.000166029424161078	0.180736426554169	UP
SPATA13		9.62669318191584e-05	0.00171091150215974	0.180484653972011	UP
ATP6V0A1		1.88514701214771e-05	0.000431821993156451	0.180247108337715	UP
NOL12		9.00838996149651e-10	9.48731256843389e-08	0.180203695606373	UP
MYO1G		2.91421619889012e-05	0.000622091709725072	0.179892804513489	UP
ZBP1		0.000289256207686143	0.00421092689817824	0.17988517918246	UP
PRKCD		1.83940424161219e-06	6.17586273450889e-05	0.17981579855693	UP
HS.572130		0.000330955646506275	0.00470616834675932	0.179307571304385	UP
PTPRE		1.06828269373161e-07	5.51761871756664e-06	0.179004628550338	UP
CNNM3		6.56967934586026e-06	0.000178914267518928	0.178752523042853	UP
ITGA5		0.000104230495510645	0.00182833987603285	0.178431551761255	UP
SLC15A4		1.79295016522922e-06	6.03492252244008e-05	0.178345868670659	UP
ZNF281		0.00198497357660264	0.0200964598568471	0.178182041361534	UP
SLC38A1		7.55606820564072e-05	0.00139820971099711	0.178056876595235	UP
SIPA1		4.49050718040574e-08	2.6667084601524e-06	0.177928380259008	UP
TAF1C		1.5251303960519e-09	1.46331105366389e-07	0.177664528444261	UP
TRIM38		2.42615736482818e-06	7.77783932379697e-05	0.177519735172211	UP
LMF2		4.50121051126622e-09	3.7140034086054e-07	0.177487656592142	UP
SCAP		2.95033507452071e-05	0.000626824144555972	0.177354382926596	UP
HELZ		2.33294857489458e-10	3.17526394451354e-08	0.177326461478849	UP
ITPR3		0.000114414918710485	0.00196982159856538	0.176847100936488	UP
WDR6		6.54926066406509e-05	0.00124435952617237	0.176748522410771	UP
EDC4		3.19763048477957e-07	1.44680435710774e-05	0.176391810304924	UP
CFP		1.86427082003124e-05	0.000427766855990316	0.17607661856035	UP
YIPF6		1.38428829571216e-06	4.85578909280838e-05	0.176075043950672	UP
APLP2		1.65537513118105e-07	8.17409687028797e-06	0.175977974245386	UP
CARD8		4.29987679923548e-05	0.000863369440559004	0.175840662237221	UP
MKNK1		2.76704779432203e-06	8.72542404476212e-05	0.175726610604038	UP
PGD		0.000199177315437129	0.0030809062544466	0.175602798690022	UP
LOC646434		6.21537183431484e-07	2.49735678129601e-05	0.17560267300503	UP
MNT		1.50566529730715e-06	5.20439001034592e-05	0.175348111773964	UP
TLR8		9.14019524171175e-05	0.00163848938771137	0.175278557180206	UP
POLR2A		0.000131948157896258	0.00220822736501615	0.175094520722149	UP
HS.144312		0.000145550735556691	0.00239220208264301	0.174996841168849	UP
BRI3		3.0245347621374e-06	9.33640014543936e-05	0.174896809751301	UP
CHKB		1.4371176455665e-10	2.15151406896522e-08	0.174792426278083	UP
FAM39DP		3.6243912297105e-08	2.20480024167057e-06	0.174584792031183	UP
PANX2		0.00132162264020345	0.0144552811369271	0.174558766553179	UP
LPPR2		9.45718044559288e-05	0.00168634287032824	0.174477776102016	UP
HS.549989		5.11167347997422e-05	0.000996499122874801	0.174086948885462	UP
LOC651612		0.00020146803241987	0.00310742541308474	0.17403204949869	UP
CSF1R		0.00102359100197434	0.0116689374225075	0.173473413459611	UP
HS.563486		0.000174786898621344	0.00275580676826319	0.172972126338365	UP
SPSB3		4.95614670464546e-07	2.0716693225418e-05	0.172680158316698	UP
PQLC1		0.000959177390544736	0.0111275308203428	0.172609747856692	UP
PLA2G4B		1.86342889730262e-06	6.24098217393491e-05	0.172508356076719	UP
HS.356079		1.6216491948856e-06	5.54113334427821e-05	0.171812636988591	UP
DENND1C		4.12485369438062e-06	0.000121940987340127	0.171669150146407	UP
RAB24		6.3032963064586e-07	2.52330640924274e-05	0.171306006876312	UP
C1ORF162		4.58802204968335e-06	0.000132528134842194	0.171285497774942	UP
RHOT2		6.18864037211041e-08	3.52752501210294e-06	0.171234902563196	UP
ATG2A		2.45331861100271e-05	0.000540391528359837	0.170874328438426	UP
RHBDF2		3.67142388624471e-07	1.60951641296006e-05	0.170663834312096	UP
P2RX1		0.00033369246877086	0.00474025087083153	0.170127057867358	UP
LOC644774		5.06106232611126e-05	0.000988777546190476	0.169279009097139	UP
KIAA1881		2.89382707383407e-06	9.03014719185652e-05	0.169058026155281	UP
SYTL3		7.77838109380448e-06	0.000205600914382414	0.168676722087959	UP
GALNAC4S-6ST		0.000838353675935287	0.00997918474917937	0.168338411390748	UP
SLC16A3		0.000230817417107099	0.00347851782147819	0.168314109984308	UP
STAT5B		7.88352091910425e-06	0.000207972218688816	0.168243756408186	UP
SBNO2		8.92038441346782e-05	0.00160656302051774	0.167919484291877	UP
CENTD3		0.00215369262522877	0.0215058173588122	0.167814981893367	UP
REC8		3.14621629240209e-07	1.4280326171625e-05	0.16780627951359	UP
ATP6V0B		1.02654353607629e-06	3.82274036963437e-05	0.167699592855136	UP
CXCR4		0.000339585109097277	0.00480606515820036	0.167661044730892	UP
TNFRSF14		3.80680953186475e-08	2.28078648419124e-06	0.167574307440729	UP
PPM1M		5.68284419234566e-09	4.54644398426799e-07	0.167481322185646	UP
TRPC4AP		9.68538857244621e-07	3.62677446252392e-05	0.167479747066167	UP
MGAT1		1.9093004304837e-06	6.34730566045266e-05	0.167157062176123	UP
TRAPPC5		0.000210832670233121	0.00323152906319226	0.166936230928174	UP
ZNF324		3.46152558656479e-06	0.000104508612922031	0.166832460824427	UP
PNPLA6		1.52980260695349e-05	0.000361481227748229	0.166801000428151	UP
ARHGAP1		1.05765648636036e-05	0.000265754674079793	0.166798214620568	UP
ITGB2		4.24803844634643e-06	0.000124220568928358	0.166359717677953	UP
EMR2		0.00418941645416414	0.0362952625387915	0.166099044223023	UP
PSCD4		5.48594217057237e-05	0.00106407544504174	0.165819245057397	UP
IFFO		3.6335221205318e-08	2.20480024167057e-06	0.165565341225436	UP
RXRA		5.33240721560652e-05	0.00103728016551203	0.165536207326362	UP
TOM1		3.17505067015272e-06	9.74971994510108e-05	0.165400500029914	UP
UBR4		9.97025478553025e-06	0.000252639134654776	0.165262236999883	UP
SLC15A3		0.000172328073479497	0.00272500714902095	0.165170231913642	UP
