Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
transcription coregulator binding (GO:0001221)	1/53	0.674016971510229	0.767522216112804	1	0.0188679245283019	MED25
hydro-lyase activity (GO:0016836)	1/55	0.68753639548775	0.778417643167165	1	0.0181818181818182	TBXAS1
metalloexopeptidase activity (GO:0008235)	1/55	0.68753639548775	0.778417643167165	1	0.0181818181818182	ANPEP
nucleoside-triphosphatase activity (GO:0017111)	5/278	0.693251846582913	0.781341247176094	5	0.0179856115107914	RHOT2;RHOG;MFN2;MYH9;EEF2
secondary active transmembrane transporter activity (GO:0015291)	1/56	0.694084864242723	0.781341247176094	1	0.0178571428571429	SLC7A5
protein phosphatase regulator activity (GO:0019888)	1/57	0.700496413870482	0.786312213860313	1	0.0175438596491228	CABIN1
RNA binding (GO:0003723)	27/1406	0.705159848777049	0.788337021999707	27	0.019203413940256	GRN;SF3B2;SRF;NXF1;ATXN2;POLR2A;TRIM28;WDR6;RBM10;SRRM2;RBM38;SF3A2;ACTN1;HELZ;ACTN4;EEF2;SUPT5H;SND1;GNL3L;FASN;ZYX;UBE2O;MYH9;RBM42;ALDOA;SIDT2;SNTB2
oxidoreduction-driven active transmembrane transporter activity (GO:0015453)	1/58	0.706773900352925	0.788337021999707	1	0.0172413793103448	NDUFV1
double-stranded DNA binding (GO:0003690)	12/651	0.71178253198175	0.788337021999707	12	0.0184331797235023	NFE2;KLF6;NFIX;RXRA;IRF3;ELF4;MTF1;SRF;FOXJ2;E2F2;FOXO3;RUNX3
ubiquitin-protein transferase activity (GO:0004842)	7/392	0.714809371316655	0.788337021999707	7	0.0178571428571429	RNF31;RNF24;TRIM28;UBA7;UBR4;UBE2O;TRIM26
transition metal ion binding (GO:0046914)	8/445	0.715576404959579	0.788337021999707	8	0.0179775280898876	PIAS4;RXRA;TRIM28;ANPEP;ADAM8;MGAT1;TIMP1;ARHGEF2
serine-type endopeptidase inhibitor activity (GO:0004867)	1/60	0.718937812330532	0.788337021999707	1	0.0166666666666667	FURIN
transmembrane receptor protein kinase activity (GO:0019199)	1/60	0.718937812330532	0.788337021999707	1	0.0166666666666667	CSF1R
transmembrane receptor protein tyrosine kinase activity (GO:0004714)	1/60	0.718937812330532	0.788337021999707	1	0.0166666666666667	CSF1R
sequence-specific DNA binding (GO:0043565)	13/707	0.720307938882981	0.788337021999707	13	0.0183875530410184	NFE2;NFIX;SRF;CXXC1;FOXJ2;FOXO3;RUNX3;KLF6;RXRA;IRF3;ELF4;MTF1;E2F2
sequence-specific double-stranded DNA binding (GO:1990837)	13/712	0.729409415853823	0.791361920538172	13	0.0182584269662921	NFE2;NFIX;SRF;FOXJ2;FOXO3;RUNX3;KLF6;RXRA;IRF3;ELF4;MTF1;CARM1;E2F2
syntaxin binding (GO:0019905)	1/62	0.730598282064082	0.791361920538172	1	0.0161290322580645	STXBP2
protein serine/threonine phosphatase activity (GO:0004722)	1/62	0.730598282064082	0.791361920538172	1	0.0161290322580645	PPM1F
protein phosphatase binding (GO:0019903)	2/123	0.73110593674085	0.791361920538172	2	0.016260162601626	PIK3R2;SLC9A1
PDZ domain binding (GO:0030165)	1/63	0.73624625640712	0.794742534313439	1	0.0158730158730159	TGFBR3
chloride channel activity (GO:0005254)	1/64	0.741776098158899	0.798523996378705	1	0.015625	CLCN7
motor activity (GO:0003774)	1/66	0.752491192642469	0.805656331253078	1	0.0151515151515152	MYH9
ribonuclease activity (GO:0004540)	1/66	0.752491192642469	0.805656331253078	1	0.0151515151515152	SND1
anion channel activity (GO:0005253)	1/68	0.762762676663772	0.814440364784623	1	0.0147058823529412	CLCN7
endopeptidase activity (GO:0004175)	5/315	0.790670701557185	0.84013857796747	5	0.0158730158730159	MMP25;TPP1;FURIN;PCSK7;CTSB
ubiquitin binding (GO:0043130)	1/74	0.791094955395765	0.84013857796747	1	0.0135135135135135	RNF31
acyltransferase activity, transferring groups other than amino-acyl groups (GO:0016747)	1/76	0.799767834708025	0.847065932459575	1	0.0131578947368421	ZDHHC8
ubiquitin protein ligase activity (GO:0061630)	4/263	0.802773436315538	0.847969796000863	4	0.0152091254752852	RNF24;UBR4;UBE2O;TRIM26
magnesium ion binding (GO:0000287)	2/146	0.812586839336169	0.852937753033555	2	0.0136986301369863	IDH3G;TESC
