Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
endocytic recycling (GO:0032456)	2/52	0.0456360412198942	0.282353179568244	2	0.0384615384615385	CMTM6;VPS26A
cellular macromolecule catabolic process (GO:0044265)	2/53	0.0472270038256335	0.282353179568244	2	0.0377358490566038	RNASE3;RNASE2
defense response to symbiont (GO:0140546)	3/124	0.0480793294690697	0.282353179568244	3	0.0241935483870968	IFIT1;RNASE2;IFIT2
regulation of striated muscle tissue development (GO:0016202)	1/8	0.0512228583369014	0.282353179568244	1	0.125	MTPN
negative regulation of mitochondrial membrane potential (GO:0010917)	1/8	0.0512228583369014	0.282353179568244	1	0.125	HEBP2
histone H2A-K119 monoubiquitination (GO:0036353)	1/8	0.0512228583369014	0.282353179568244	1	0.125	BMI1
negative regulation of potassium ion transmembrane transporter activity (GO:1901017)	1/8	0.0512228583369014	0.282353179568244	1	0.125	CAB39
short-chain fatty acid catabolic process (GO:0019626)	1/8	0.0512228583369014	0.282353179568244	1	0.125	MCEE
spermidine metabolic process (GO:0008216)	1/8	0.0512228583369014	0.282353179568244	1	0.125	SAT1
lipid import into cell (GO:0140354)	1/8	0.0512228583369014	0.282353179568244	1	0.125	RPS6KB1
regulation of interleukin-18 production (GO:0032661)	1/8	0.0512228583369014	0.282353179568244	1	0.125	GBP5
regulation of pattern recognition receptor signaling pathway (GO:0062207)	1/8	0.0512228583369014	0.282353179568244	1	0.125	BIRC2
endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)	1/8	0.0512228583369014	0.282353179568244	1	0.125	RPS21
regulation of protein K63-linked ubiquitination (GO:1900044)	1/8	0.0512228583369014	0.282353179568244	1	0.125	BIRC2
negative regulation of amyloid-beta clearance (GO:1900222)	1/8	0.0512228583369014	0.282353179568244	1	0.125	IFNGR1
positive regulation of interleukin-1 beta production (GO:0032731)	2/56	0.0521192385170197	0.282353179568244	2	0.0357142857142857	GBP5;MNDA
positive regulation of macromolecule biosynthetic process (GO:0010557)	3/129	0.0529444661335853	0.282353179568244	3	0.0232558139534884	MTPN;RPS6KB1;NAMPT
defense response to virus (GO:0051607)	3/133	0.0570010557765037	0.282353179568244	3	0.0225563909774436	IFIT1;RNASE2;IFIT2
estrogen biosynthetic process (GO:0006703)	1/9	0.0574398210623127	0.282353179568244	1	0.111111111111111	HSD17B11
negative regulation of membrane potential (GO:0045837)	1/9	0.0574398210623127	0.282353179568244	1	0.111111111111111	HEBP2
negative regulation of necroptotic process (GO:0060546)	1/9	0.0574398210623127	0.282353179568244	1	0.111111111111111	BIRC2
response to type I interferon (GO:0034340)	1/9	0.0574398210623127	0.282353179568244	1	0.111111111111111	IFIT1
short-chain fatty acid metabolic process (GO:0046459)	1/9	0.0574398210623127	0.282353179568244	1	0.111111111111111	MCEE
positive regulation of NLRP3 inflammasome complex assembly (GO:1900227)	1/9	0.0574398210623127	0.282353179568244	1	0.111111111111111	GBP5
regulation of helicase activity (GO:0051095)	1/9	0.0574398210623127	0.282353179568244	1	0.111111111111111	IFIT1
lysosomal lumen acidification (GO:0007042)	1/9	0.0574398210623127	0.282353179568244	1	0.111111111111111	ATP6AP2
positive regulation of protein polyubiquitination (GO:1902916)	1/9	0.0574398210623127	0.282353179568244	1	0.111111111111111	BIRC2
