Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Pathways in cancer	18/531	0.541958752598813	0.999992781927874	18	0.0338983050847458	HSP90AA1;HDAC2;RALA;IFNGR1;PTEN;GNAI3;GNG11;RBX1;EML4;GNA13;GNG10;GNG2;RPS6KB1;CASP3;E2F3;CALM2;BIRC2;NFE2L2
Proximal tubule bicarbonate reclamation	1/23	0.549428450382802	0.999992781927874	1	0.0434782608695652	MDH1
Renin-angiotensin system	1/23	0.549428450382802	0.999992781927874	1	0.0434782608695652	ATP6AP2
Fanconi anemia pathway	2/54	0.553150644883138	0.999992781927874	2	0.037037037037037	RPA3;RPA2
Colorectal cancer	3/86	0.564695448397023	0.999992781927874	3	0.0348837209302326	RALA;RPS6KB1;CASP3
Vitamin digestion and absorption	1/24	0.564788033974477	0.999992781927874	1	0.0416666666666667	LMBRD1
Pyrimidine metabolism	2/56	0.572982484350599	0.999992781927874	2	0.0357142857142857	CMPK1;NME1
AMPK signaling pathway	4/120	0.587362109008567	0.999992781927874	4	0.0333333333333333	RAB10;CAB39;RPS6KB1;PPP2R3C
Phagosome	5/152	0.593954857811476	0.999992781927874	5	0.0328947368421053	ATP6V1G1;NCF2;SEC61B;ATP6V1E1;ATP6V1D
Folate biosynthesis	1/26	0.593956413027694	0.999992781927874	1	0.0384615384615385	AKR1C3
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	1/26	0.593956413027694	0.999992781927874	1	0.0384615384615385	PIGY
Oxytocin signaling pathway	5/154	0.60555886412114	0.999992781927874	5	0.0324675324675325	PPP1CC;RGS2;MYL6;GNAI3;CALM2
Biosynthesis of unsaturated fatty acids	1/27	0.607800151374183	0.999992781927874	1	0.037037037037037	ELOVL5
Fatty acid elongation	1/27	0.607800151374183	0.999992781927874	1	0.037037037037037	ELOVL5
Th1 and Th2 cell differentiation	3/92	0.610602933687913	0.999992781927874	3	0.0326086956521739	IFNGR1;CD3G;CD3D
Long-term depression	2/60	0.610699341878114	0.999992781927874	2	0.0333333333333333	GNA13;GNAI3
Viral myocarditis	2/60	0.610699341878114	0.999992781927874	2	0.0333333333333333	CASP3;CD55
Platelet activation	4/124	0.613284414229365	0.999992781927874	4	0.032258064516129	VAMP8;GNA13;PPP1CC;GNAI3
Cellular senescence	5/156	0.616970973525898	0.999992781927874	5	0.032051282051282	PPP1CC;PTEN;E2F3;CALM2;ZFP36L1
Rheumatoid arthritis	3/93	0.617931502409122	0.999992781927874	3	0.032258064516129	ATP6V1G1;ATP6V1E1;ATP6V1D
Arachidonic acid metabolism	2/61	0.619722247004467	0.999992781927874	2	0.0327868852459016	PTGES3;AKR1C3
Butanoate metabolism	1/28	0.62117256578016	0.999992781927874	1	0.0357142857142857	ACAT1
Phototransduction	1/28	0.62117256578016	0.999992781927874	1	0.0357142857142857	CALM2
Hepatitis C	5/157	0.622603615321571	0.999992781927874	5	0.0318471337579618	TBK1;CASP3;E2F3;EIF3E;IFIT1
Relaxin signaling pathway	4/129	0.644231726136698	0.999992781927874	4	0.0310077519379845	GNG10;GNG2;GNAI3;GNG11
Phosphatidylinositol signaling system	3/97	0.646301266986786	0.999992781927874	3	0.0309278350515464	SACM1L;PTEN;CALM2
Prostate cancer	3/97	0.646301266986786	0.999992781927874	3	0.0309278350515464	HSP90AA1;PTEN;E2F3
Circadian rhythm	1/31	0.658619402859474	0.999992781927874	1	0.032258064516129	RBX1
RNA polymerase	1/31	0.658619402859474	0.999992781927874	1	0.032258064516129	POLR3GL
Hematopoietic cell lineage	3/99	0.659914811456783	0.999992781927874	3	0.0303030303030303	CD3G;CD3D;CD55
Vascular smooth muscle contraction	4/133	0.667786154092283	0.999992781927874	4	0.0300751879699248	GNA13;PPP1CC;MYL6;CALM2
Long-term potentiation	2/67	0.670482026601687	0.999992781927874	2	0.0298507462686567	PPP1CC;CALM2
cGMP-PKG signaling pathway	5/167	0.676129410139442	0.999992781927874	5	0.029940119760479	GNA13;PPP1CC;RGS2;GNAI3;CALM2
Renin secretion	2/69	0.686137502428993	0.999992781927874	2	0.0289855072463768	GNAI3;CALM2
Estrogen signaling pathway	4/137	0.69025013128338	0.999992781927874	4	0.0291970802919708	HSPA8;HSP90AA1;GNAI3;CALM2
T cell receptor signaling pathway	3/104	0.692275617724368	0.999992781927874	3	0.0288461538461538	CD3G;CD3D;NCK1
Central carbon metabolism in cancer	2/70	0.693733636666008	0.999992781927874	2	0.0285714285714286	LDHB;PTEN
RIG-I-like receptor signaling pathway	2/70	0.693733636666008	0.999992781927874	2	0.0285714285714286	DDX3X;TBK1
Human papillomavirus infection	10/331	0.694123500773284	0.999992781927874	10	0.0302114803625378	ATP6V1G1;HDAC2;TBK1;RPS6KB1;PPP2R3C;CASP3;PTEN;UBE3A;ATP6V1E1;ATP6V1D
Nicotinate and nicotinamide metabolism	1/35	0.702862131166926	0.999992781927874	1	0.0285714285714286	NAMPT
Parathyroid hormone synthesis, secretion and action	3/106	0.704553118518625	0.999992781927874	3	0.0283018867924528	GNA13;NACA;GNAI3
Melanoma	2/72	0.708470093937532	0.999992781927874	2	0.0277777777777778	PTEN;E2F3
Non-small cell lung cancer	2/72	0.708470093937532	0.999992781927874	2	0.0277777777777778	EML4;E2F3
Inositol phosphate metabolism	2/73	0.715613604171395	0.999992781927874	2	0.0273972602739726	SACM1L;PTEN
p53 signaling pathway	2/73	0.715613604171395	0.999992781927874	2	0.0273972602739726	CASP3;PTEN
Insulin resistance	3/108	0.71645287622733	0.999992781927874	3	0.0277777777777778	PPP1CC;RPS6KB1;PTEN
PPAR signaling pathway	2/74	0.722609538170623	0.999992781927874	2	0.027027027027027	DBI;ACADM
Primary immunodeficiency	1/38	0.732243914271971	0.999992781927874	1	0.0263157894736842	CD3D
Chronic myeloid leukemia	2/76	0.736165733302785	0.999992781927874	2	0.0263157894736842	HDAC2;E2F3
Gastric acid secretion	2/76	0.736165733302785	0.999992781927874	2	0.0263157894736842	GNAI3;CALM2
Tuberculosis	5/180	0.737784676368586	0.999992781927874	5	0.0277777777777778	IFNGR1;CASP3;CALM2;CAMP;HSPD1
Adrenergic signaling in cardiomyocytes	4/150	0.755694389361478	0.999992781927874	4	0.0266666666666667	PPP1CC;PPP2R3C;GNAI3;CALM2
Regulation of actin cytoskeleton	6/218	0.756206844462783	0.999992781927874	6	0.0275229357798165	ACTR3;GNA13;PPP1CC;ACTR2;ARPC3;ARPC5
Bladder cancer	1/41	0.758724171816218	0.999992781927874	1	0.024390243902439	E2F3
Ferroptosis	1/41	0.758724171816218	0.999992781927874	1	0.024390243902439	SAT1
Tryptophan metabolism	1/42	0.766956439138974	0.999992781927874	1	0.0238095238095238	ACAT1
Peroxisome	2/82	0.773483954703182	0.999992781927874	2	0.024390243902439	PRDX1;SOD1
Fat digestion and absorption	1/43	0.774908219776835	0.999992781927874	1	0.0232558139534884	ACAT1
Type I diabetes mellitus	1/43	0.774908219776835	0.999992781927874	1	0.0232558139534884	HSPD1
Neutrophil extracellular trap formation	5/189	0.77515988367428	0.999992781927874	5	0.0264550264550265	HDAC2;NCF2;CASP4;CASP1;CAMP
Vasopressin-regulated water reabsorption	1/44	0.782589056885333	0.999992781927874	1	0.0227272727272727	RAB11A
Chemokine signaling pathway	5/192	0.7866717899073	0.999992781927874	5	0.0260416666666667	GNG10;GNG2;GNAI3;PPBP;GNG11
ErbB signaling pathway	2/85	0.790356068178905	0.999992781927874	2	0.0235294117647059	RPS6KB1;NCK1
Ras signaling pathway	6/232	0.805748045554683	0.999992781927874	6	0.0258620689655172	GNG10;RALA;TBK1;GNG2;GNG11;CALM2
Hepatitis B	4/162	0.806140688409805	0.999992781927874	4	0.0246913580246914	TBK1;DDX3X;CASP3;E2F3
Amino sugar and nucleotide sugar metabolism	1/48	0.81078271009971	0.999992781927874	1	0.0208333333333333	CYB5R4
Cocaine addiction	1/49	0.817241004197804	0.999992781927874	1	0.0204081632653061	GNAI3
Arginine and proline metabolism	1/50	0.823479176322047	0.999992781927874	1	0.02	SAT1
Malaria	1/50	0.823479176322047	0.999992781927874	1	0.02	KLRB1
